treeID,meanSpectra475,meanSpectra560,meanSpectra668,meanSpectra717,meanSpectra842,medianSpectra475,medianSpectra560,medianSpectra668,medianSpectra717,medianSpectra842,meanSpectra_bright475,meanSpectra_bright560,meanSpectra_bright668,meanSpectra_bright717,meanSpectra_bright842,medianSpectra_bright475,medianSpectra_bright560,medianSpectra_bright668,medianSpectra_bright717,medianSpectra_bright842,meanSpectra_dark475,meanSpectra_dark560,meanSpectra_dark668,meanSpectra_dark717,meanSpectra_dark842,medianSpectra_dark475,medianSpectra_dark560,medianSpectra_dark668,medianSpectra_dark717,medianSpectra_dark842,meanSpectra_6max475,meanSpectra_6max560,meanSpectra_6max668,meanSpectra_6max717,meanSpectra_6max842,medianSpectra_6max475,medianSpectra_6max560,medianSpectra_6max668,medianSpectra_6max717,medianSpectra_6max842,meanSpectraNormalized475,meanSpectraNormalized560,meanSpectraNormalized668,meanSpectraNormalized717,meanSpectraNormalized842,continuumRemovedMeanSpectra475,continuumRemovedMeanSpectra560,continuumRemovedMeanSpectra668,continuumRemovedMeanSpectra717,continuumRemovedMeanSpectra842,ARVI,ARVI2,BNDVI,BWDRVI,CI,CIG,CIVE,CRI1,CVI,DATT1,DATT6,ExG,EXGR,ExR,EVI,GLI,GBNDVI,GNDVI1,IF,LCI,LogR,MGRVI,mSR,MSR1,MTVI1,NBlue,NDRE,NDVI,NGreen,NRed,OSAVI,RDVI1,RGBVI,SAVI,TCI,
318,0.068489,0.087619,0.090134,0.132985,0.175679,0.070465,0.089752,0.093475,0.134399,0.177124,0.077804,0.099795,0.103231,0.150559,0.196995,0.076874,0.097870,0.101227,0.147949,0.193481,0.056093,0.072555,0.073605,0.113153,0.152246,0.058533,0.076233,0.077728,0.117477,0.157089,0.099675,0.126470,0.127146,0.190989,0.244380,0.099426,0.126633,0.126236,0.189743,0.243866,0.260658,0.333464,0.343034,0.506117,0.668605,1.000000,0.919534,0.738293,0.893225,1.000000,0.228857,0.202094,0.410377,-0.586453,0.237297,0.991437,18.775925,3.456160,2.091219,0.503434,16.218762,0.016616,-0.041082,0.057698,-3.112434,0.050574,0.064003,0.338281,-7.351404,0.163593,0.680622,-0.025326,5.589947,0.568332,0.119263,0.278184,0.140503,0.326576,0.356298,0.365517,0.233025,0.166346,0.110442,0.167022,5.119353,
319,0.028047,0.069399,0.055527,0.156069,0.280038,0.027679,0.067444,0.051483,0.152466,0.274628,0.032933,0.081774,0.075715,0.186407,0.320328,0.032074,0.079559,0.072601,0.182037,0.314194,0.023688,0.058717,0.039740,0.129009,0.247041,0.024170,0.059540,0.039261,0.129059,0.250336,0.050364,0.108607,0.115250,0.252899,0.411489,0.049286,0.108276,0.115845,0.253296,0.413254,0.084007,0.207867,0.166315,0.467464,0.838779,1.000000,0.762257,0.360463,0.719080,1.000000,0.562909,0.613829,0.721614,0.004028,0.453459,4.584062,18.761144,22.262018,3.150264,0.553991,27.778929,0.055225,0.005535,0.049690,0.800089,0.260579,0.485190,0.604471,-2.143130,0.376766,1.679460,0.258110,13.064177,1.750926,0.344938,0.186627,0.289155,0.678487,0.461337,0.352036,0.526660,0.388664,0.523681,0.402068,2.654800,
320,0.018917,0.042523,0.026809,0.090446,0.197063,0.017883,0.038025,0.024719,0.081268,0.183594,0.023544,0.058998,0.033744,0.126477,0.270780,0.022629,0.056595,0.032440,0.121582,0.260925,0.015127,0.028669,0.021935,0.060741,0.130443,0.014923,0.027527,0.021744,0.057999,0.124847,0.034907,0.093842,0.051158,0.205668,0.418055,0.034470,0.093567,0.049835,0.207642,0.419327,0.084684,0.190359,0.120013,0.404895,0.882184,1.000000,0.670139,0.248252,0.592984,1.000000,0.677413,0.687644,0.736360,-0.005023,0.292054,6.306314,18.768643,28.699251,3.174529,0.637554,60.746191,0.039320,0.020704,0.018615,0.472181,0.272744,0.515178,0.644036,-3.115063,0.471569,1.941899,0.366005,30.826826,2.143309,0.269680,0.218856,0.371394,0.741576,0.469050,0.312094,0.489984,0.349152,0.505208,0.339816,2.179601,
321,0.055959,0.074626,0.077901,0.122976,0.168771,0.057556,0.076569,0.080933,0.123688,0.169830,0.065082,0.087401,0.089494,0.144863,0.195601,0.064331,0.086456,0.088470,0.143127,0.191544,0.044369,0.059332,0.062266,0.100437,0.140960,0.046371,0.061981,0.065735,0.103790,0.145264,0.078283,0.107956,0.100652,0.179754,0.238637,0.078278,0.107666,0.100647,0.177780,0.238403,0.231609,0.308869,0.322424,0.508984,0.698524,1.000000,0.886692,0.693286,0.874851,1.000000,0.258179,0.253056,0.466546,-0.532645,0.283184,1.184313,18.777153,4.820673,2.407964,0.510744,20.069516,0.015392,-0.037711,0.053102,1.387120,0.052795,0.131995,0.390483,-5.676559,0.188636,0.778271,-0.047071,5.365065,0.661835,0.125743,0.267947,0.159848,0.370133,0.357298,0.374755,0.256910,0.182290,0.119468,0.180976,4.413981,
322,0.056737,0.079695,0.080443,0.125823,0.167922,0.058441,0.080414,0.082550,0.126740,0.168671,0.065694,0.093801,0.094495,0.144429,0.189405,0.066574,0.093201,0.096832,0.142761,0.187866,0.046154,0.064785,0.063730,0.105503,0.145799,0.048157,0.067245,0.066376,0.108551,0.150070,0.070516,0.110321,0.101446,0.174545,0.225042,0.070526,0.110336,0.101440,0.173798,0.222885,0.231491,0.325163,0.328212,0.513368,0.685136,1.000000,0.942769,0.716130,0.897930,1.000000,0.243361,0.239474,0.453006,-0.538323,0.289444,1.138063,18.774107,5.328299,2.163805,0.483608,18.100797,0.022211,-0.033672,0.055883,1.447088,0.075017,0.109477,0.361670,-5.016810,0.173370,0.752865,-0.006298,5.230332,0.638126,0.124805,0.262317,0.146188,0.358525,0.367633,0.370050,0.248823,0.176238,0.163741,0.174912,4.939147,
323,0.058124,0.076442,0.085802,0.127425,0.180338,0.060364,0.078613,0.090302,0.131775,0.185547,0.069934,0.091067,0.101842,0.147249,0.201930,0.068268,0.089218,0.102173,0.145874,0.199799,0.043415,0.058466,0.064170,0.099781,0.151411,0.045410,0.060760,0.068390,0.103134,0.157272,0.091426,0.120117,0.120783,0.186635,0.243429,0.091415,0.118500,0.120438,0.187119,0.244720,0.227381,0.299042,0.335660,0.498490,0.705487,1.000000,0.862021,0.719630,0.850724,1.000000,0.239486,0.246992,0.484245,-0.511495,0.321759,1.190715,18.779871,4.912869,2.772942,0.565356,21.264386,0.008957,-0.053042,0.061999,13.964311,0.031447,0.157841,0.413332,-5.705146,0.206261,0.770181,-0.111367,4.608398,0.657848,0.121529,0.262476,0.177934,0.364950,0.347786,0.389738,0.258431,0.184540,0.083208,0.184747,3.993584,
324,0.027630,0.061672,0.044023,0.130120,0.245713,0.026733,0.061859,0.040771,0.128204,0.245178,0.034716,0.075235,0.060572,0.160031,0.285378,0.032822,0.072250,0.056595,0.154892,0.281403,0.021826,0.047975,0.031505,0.103264,0.207944,0.022614,0.050293,0.031952,0.109283,0.219818,0.065460,0.103246,0.104955,0.228038,0.379008,0.064499,0.103180,0.105331,0.223312,0.378708,0.095439,0.213027,0.152065,0.449461,0.848747,1.000000,0.750714,0.322109,0.680568,1.000000,0.622506,0.643639,0.710798,-0.047363,0.334004,5.178358,18.762719,21.839824,2.812648,0.576287,35.181220,0.051690,0.017688,0.034003,0.684690,0.273907,0.470733,0.602587,-2.930384,0.407401,1.779506,0.352012,22.661294,1.895244,0.317966,0.210035,0.314171,0.703965,0.468260,0.321706,0.517444,0.374294,0.524148,0.380093,2.552269,
325,0.057990,0.077539,0.085217,0.131930,0.183255,0.058044,0.077911,0.088440,0.132599,0.182434,0.067663,0.089344,0.095209,0.149018,0.202870,0.067612,0.089340,0.096558,0.148392,0.201630,0.048093,0.065303,0.072009,0.114219,0.164208,0.048370,0.065186,0.073730,0.114532,0.165070,0.081009,0.105530,0.100794,0.170873,0.228800,0.080383,0.105362,0.100784,0.170837,0.229248,0.222996,0.298172,0.327698,0.507330,0.704696,1.000000,0.868241,0.706480,0.868312,1.000000,0.241829,0.249760,0.483541,-0.514246,0.320575,1.173131,18.778595,4.618307,2.656959,0.527421,18.775595,0.011871,-0.049443,0.061315,2.994216,0.039028,0.154467,0.408643,-5.153124,0.193484,0.772100,-0.096238,4.944948,0.656052,0.129197,0.261793,0.164954,0.367316,0.351029,0.387178,0.265196,0.189314,0.097622,0.190936,4.193520,
326,0.054473,0.072184,0.082692,0.122229,0.165098,0.055481,0.073517,0.083466,0.124298,0.167358,0.062106,0.082415,0.094496,0.137347,0.182795,0.060928,0.081116,0.091919,0.135834,0.180145,0.045573,0.060331,0.069716,0.103524,0.144598,0.047119,0.062622,0.073044,0.107819,0.149796,0.075918,0.103104,0.125585,0.168696,0.218903,0.075592,0.103058,0.123947,0.168701,0.217270,0.227738,0.301782,0.345713,0.511005,0.690231,1.000000,0.878904,0.753211,0.889311,1.000000,0.201715,0.213124,0.468754,-0.530826,0.337937,1.024429,18.780845,4.714056,2.673080,0.523975,19.868375,0.007203,-0.054093,0.061295,0.715658,0.025156,0.135672,0.394649,-5.108654,0.175519,0.700692,-0.133573,4.217568,0.586345,0.102273,0.260227,0.151408,0.336004,0.344750,0.395024,0.234241,0.165802,0.072706,0.164847,4.498175,
327,0.023762,0.062097,0.037502,0.144724,0.329733,0.023254,0.061829,0.032593,0.143188,0.332611,0.027887,0.073240,0.052364,0.173817,0.380598,0.026901,0.071808,0.045914,0.167908,0.373383,0.020384,0.051487,0.028944,0.118431,0.276665,0.020844,0.052429,0.028748,0.118362,0.281509,0.038874,0.097626,0.100789,0.237940,0.468267,0.038956,0.096008,0.099716,0.236862,0.469772,0.064555,0.168698,0.101881,0.393166,0.895776,1.000000,0.619394,0.212179,0.571486,1.000000,0.737538,0.752393,0.779548,0.161522,0.322626,8.614922,18.757979,26.875849,3.195551,0.635220,39.414347,0.062930,0.034189,0.028741,0.796078,0.343955,0.585439,0.683231,-2.626674,0.506687,2.218866,0.474181,40.102281,2.598852,0.459181,0.195295,0.392924,0.796917,0.507681,0.297024,0.638763,0.480450,0.622749,0.501441,2.087971,
328,0.039095,0.054019,0.055690,0.095063,0.141742,0.038055,0.053406,0.056183,0.093903,0.140961,0.052054,0.071094,0.071156,0.122005,0.170830,0.049988,0.068604,0.069839,0.116425,0.164398,0.026994,0.037546,0.039865,0.070070,0.113310,0.027557,0.037933,0.040466,0.070679,0.114380,0.075495,0.106578,0.099731,0.171305,0.227982,0.073608,0.105667,0.098770,0.170502,0.227585,0.204143,0.282070,0.290794,0.496392,0.740133,1.000000,0.834181,0.615910,0.818945,1.000000,0.333524,0.342046,0.538223,-0.445239,0.307971,1.651352,18.779020,8.540344,2.996134,0.555201,35.587931,0.013253,-0.025617,0.038870,0.577683,0.060245,0.227936,0.463839,-5.002821,0.249602,0.964491,-0.046390,6.703841,0.857071,0.121309,0.260385,0.209397,0.446194,0.360958,0.378657,0.277424,0.194024,0.137742,0.183431,3.565037,
329,0.022389,0.050238,0.032295,0.111690,0.272469,0.022034,0.050476,0.030823,0.108917,0.269745,0.026648,0.058683,0.041464,0.134699,0.328001,0.025711,0.057449,0.038208,0.130417,0.321747,0.018566,0.041597,0.025313,0.092087,0.220955,0.019073,0.042450,0.026245,0.093994,0.225220,0.039210,0.077154,0.087936,0.191294,0.430542,0.038345,0.076538,0.089951,0.188156,0.430695,0.074309,0.166736,0.107186,0.370691,0.904310,1.000000,0.591661,0.219056,0.531983,1.000000,0.735846,0.741320,0.771195,0.096196,0.277983,7.915941,18.765603,26.269887,3.476724,0.667548,51.978736,0.045790,0.022966,0.022824,0.661274,0.299503,0.574115,0.685558,-3.009333,0.526326,2.156036,0.425896,47.916703,2.481907,0.373841,0.214880,0.417579,0.787453,0.482186,0.302933,0.591601,0.431869,0.556978,0.441771,1.986991,
330,0.021154,0.056527,0.033632,0.135154,0.303972,0.020782,0.056549,0.031433,0.132935,0.305023,0.025398,0.069395,0.046198,0.166554,0.358433,0.024597,0.067810,0.042099,0.161865,0.352676,0.017368,0.043616,0.025094,0.105642,0.247520,0.017563,0.043579,0.025116,0.107574,0.253296,0.036535,0.091700,0.085958,0.219091,0.453908,0.036224,0.091064,0.086411,0.217239,0.451447,0.062261,0.166371,0.098986,0.397789,0.894657,1.000000,0.615367,0.206886,0.579396,1.000000,0.745278,0.760599,0.784896,0.178907,0.331861,8.771232,18.760176,30.710006,3.207131,0.627694,44.998040,0.058267,0.032337,0.025931,0.723259,0.349505,0.594337,0.689043,-2.618489,0.505280,2.247020,0.487493,35.154701,2.639062,0.425005,0.194047,0.389420,0.803931,0.510189,0.295763,0.624574,0.463138,0.632754,0.478893,2.098815,
331,0.061370,0.080813,0.077347,0.129277,0.178488,0.063904,0.083191,0.080719,0.131012,0.178040,0.072012,0.093561,0.089072,0.146523,0.195705,0.071075,0.091736,0.089218,0.144989,0.192566,0.047487,0.065451,0.061534,0.110564,0.161439,0.049805,0.066635,0.065002,0.112244,0.162766,0.090220,0.115809,0.099345,0.174164,0.231171,0.090210,0.115814,0.099335,0.173691,0.231476,0.240989,0.317341,0.303731,0.507652,0.700897,1.000000,0.891492,0.644942,0.866418,1.000000,0.319398,0.289349,0.457322,-0.534357,0.209870,1.433000,18.773541,4.775451,2.156419,0.486791,18.602041,0.022909,-0.024007,0.046916,-1.011560,0.080224,0.122497,0.382222,-6.712897,0.197052,0.859636,0.048919,8.376431,0.752556,0.151050,0.277559,0.163280,0.401153,0.370264,0.352177,0.283244,0.200895,0.165682,0.200768,4.634230,
332,0.052370,0.070793,0.096408,0.125460,0.168072,0.051849,0.070251,0.093567,0.122589,0.166107,0.059258,0.080070,0.114376,0.142837,0.187530,0.057953,0.078796,0.111130,0.139587,0.183746,0.046146,0.062299,0.081300,0.111322,0.151165,0.046448,0.062119,0.082397,0.112045,0.151718,0.071960,0.097651,0.147018,0.177704,0.232432,0.071625,0.096542,0.145508,0.176392,0.232117,0.211977,0.286545,0.390225,0.507818,0.680296,1.000000,0.870808,0.874677,0.901638,1.000000,0.099230,0.143069,0.484570,-0.512069,0.446973,0.774363,18.787310,5.087008,3.244393,0.596176,19.490912,-0.007192,-0.089793,0.082601,1.913067,-0.022529,0.155165,0.407977,-3.159881,0.163053,0.568372,-0.287948,2.833291,0.462163,0.063237,0.239680,0.146388,0.276127,0.323533,0.436787,0.197056,0.140257,0.001187,0.140777,4.225492,
333,0.026873,0.065060,0.049138,0.152011,0.310176,0.026093,0.066071,0.046204,0.153198,0.312408,0.032383,0.075522,0.063866,0.176915,0.352366,0.031036,0.073212,0.060913,0.173035,0.343231,0.022361,0.053709,0.037848,0.126027,0.264993,0.022919,0.055313,0.038666,0.129074,0.271729,0.049205,0.101451,0.099731,0.230214,0.467580,0.048889,0.101364,0.095245,0.230316,0.467773,0.075501,0.182789,0.138055,0.427081,0.871453,1.000000,0.665926,0.291577,0.635097,1.000000,0.632882,0.672891,0.754769,0.076083,0.430761,5.756181,18.761698,23.140078,3.629109,0.607585,33.530593,0.054109,0.012190,0.041920,0.820615,0.267934,0.543114,0.654020,-2.284467,0.442868,1.877378,0.287579,15.820725,2.036115,0.400734,0.191468,0.344339,0.728966,0.465538,0.342994,0.580034,0.434318,0.525287,0.452501,2.271743,
334,0.061184,0.082946,0.080608,0.133416,0.177811,0.063263,0.084351,0.082031,0.135498,0.178955,0.071055,0.096853,0.093264,0.153754,0.202994,0.070374,0.096252,0.092377,0.151672,0.199646,0.048971,0.067150,0.066512,0.110764,0.151018,0.050049,0.068970,0.068588,0.113678,0.154938,0.088837,0.118332,0.112829,0.187083,0.246841,0.088638,0.118103,0.112534,0.186905,0.245148,0.237193,0.321560,0.312496,0.517217,0.689327,1.000000,0.918148,0.674557,0.897489,1.000000,0.281729,0.262285,0.450253,-0.545507,0.242346,1.225192,18.773028,4.577192,2.123629,0.460070,17.188969,0.024100,-0.027567,0.051667,0.987012,0.077126,0.108974,0.367345,-5.937628,0.173877,0.796686,0.024913,6.419033,0.680285,0.143620,0.271764,0.144528,0.378021,0.368606,0.359630,0.267970,0.190821,0.163203,0.191048,5.018207,
335,0.058829,0.077253,0.077280,0.124617,0.166871,0.059998,0.078949,0.078522,0.126160,0.167450,0.066252,0.086548,0.087206,0.138354,0.182906,0.065567,0.085693,0.085007,0.137512,0.181274,0.049335,0.065522,0.065398,0.109317,0.150249,0.051178,0.067505,0.067963,0.113068,0.154785,0.080002,0.103277,0.110367,0.158819,0.207026,0.079025,0.102554,0.109604,0.158707,0.206467,0.242654,0.318649,0.318762,0.514017,0.688301,1.000000,0.899971,0.684807,0.891015,1.000000,0.275209,0.253115,0.445541,-0.553797,0.237037,1.191890,18.775670,4.295540,2.188522,0.475097,18.124080,0.018397,-0.030967,0.049364,1.357377,0.063836,0.105765,0.370113,-6.487200,0.175120,0.779281,0.001143,6.806535,0.663763,0.128967,0.275351,0.146607,0.370184,0.362445,0.362204,0.257232,0.181646,0.136768,0.180312,4.886826,
336,0.022773,0.055764,0.037565,0.126067,0.299377,0.022125,0.054749,0.033752,0.122589,0.301636,0.027833,0.070906,0.053798,0.160857,0.353763,0.027222,0.070114,0.050735,0.158783,0.349289,0.018377,0.041624,0.025767,0.094627,0.242263,0.018768,0.042633,0.025330,0.095871,0.250397,0.039215,0.096008,0.095871,0.220851,0.446574,0.038956,0.095352,0.091644,0.220612,0.444305,0.068490,0.167708,0.112975,0.379145,0.900372,1.000000,0.606626,0.233213,0.547580,1.000000,0.715684,0.735261,0.780085,0.136485,0.335771,7.953814,18.763206,26.861942,3.614041,0.666619,50.433695,0.051189,0.021372,0.029818,0.738914,0.301931,0.587384,0.690199,-2.690690,0.522469,2.142733,0.397064,34.367893,2.471413,0.405400,0.202223,0.415070,0.782274,0.483743,0.314034,0.605694,0.449167,0.567878,0.463905,1.985236,
337,0.069070,0.090598,0.093642,0.140559,0.187374,0.070496,0.091644,0.095581,0.141479,0.188599,0.072257,0.096721,0.098993,0.149193,0.198062,0.071960,0.095779,0.098343,0.147827,0.195831,0.063837,0.083269,0.085712,0.130156,0.174912,0.065033,0.084656,0.087585,0.132385,0.177032,0.083908,0.111053,0.121501,0.172597,0.227915,0.082581,0.111450,0.121445,0.172073,0.228180,0.249540,0.327316,0.338311,0.507817,0.676950,1.000000,0.918414,0.730308,0.890754,1.000000,0.227355,0.210570,0.425526,-0.572921,0.260772,1.007110,18.775071,3.430440,2.148110,0.500208,14.893145,0.018484,-0.043544,0.062028,1.342991,0.053233,0.080106,0.348601,-6.278523,0.166759,0.694856,-0.033173,4.959771,0.579698,0.130227,0.272920,0.143032,0.333820,0.357483,0.369597,0.246308,0.176749,0.117568,0.179812,4.968526,
338,0.059337,0.080159,0.080843,0.126757,0.167391,0.061340,0.081635,0.082092,0.129211,0.168884,0.067868,0.092422,0.093613,0.142630,0.184453,0.068176,0.091476,0.093018,0.141281,0.180923,0.048281,0.066230,0.066804,0.108727,0.148010,0.051331,0.069855,0.069382,0.114258,0.153168,0.073868,0.111593,0.105306,0.171061,0.217519,0.073853,0.111313,0.105301,0.172531,0.216599,0.241100,0.325708,0.328486,0.515048,0.680152,1.000000,0.928304,0.713130,0.902977,1.000000,0.246782,0.233691,0.441174,-0.553767,0.266006,1.108762,18.774876,4.683727,2.155163,0.472922,17.716076,0.020139,-0.033705,0.053844,2.407278,0.066618,0.097653,0.357839,-5.704177,0.167266,0.740895,-0.009522,5.353695,0.625722,0.123562,0.269034,0.140980,0.353582,0.363699,0.367267,0.246291,0.174300,0.144675,0.173231,5.109300,
339,0.022607,0.052161,0.036374,0.117445,0.266894,0.021912,0.051300,0.032227,0.113281,0.267059,0.027710,0.063005,0.054049,0.144794,0.304070,0.026627,0.059326,0.050171,0.139023,0.296646,0.018426,0.041969,0.026689,0.095340,0.229353,0.018738,0.042877,0.026825,0.097595,0.236908,0.041428,0.092601,0.098389,0.206665,0.397273,0.041046,0.093018,0.097397,0.204742,0.394852,0.075531,0.174276,0.121531,0.392398,0.891727,1.000000,0.623351,0.251290,0.570613,1.000000,0.699408,0.717539,0.766648,0.089747,0.327413,7.257664,18.765791,26.710869,3.485220,0.650287,48.704059,0.045341,0.017024,0.028318,0.671086,0.289359,0.564946,0.675564,-2.733359,0.500061,2.064726,0.380366,30.022275,2.340049,0.356576,0.206956,0.394757,0.767127,0.476717,0.316326,0.575466,0.418448,0.548237,0.428018,2.069375,
340,0.025733,0.065231,0.039337,0.143574,0.318548,0.026062,0.066956,0.037354,0.147339,0.323669,0.030033,0.077226,0.052492,0.171332,0.368764,0.029495,0.075775,0.048767,0.165955,0.362091,0.020976,0.050871,0.028635,0.110993,0.259993,0.021454,0.052399,0.028931,0.113785,0.263794,0.041061,0.103175,0.087967,0.230743,0.468796,0.040680,0.101990,0.086517,0.230637,0.469086,0.071772,0.181935,0.109716,0.400440,0.888459,1.000000,0.659320,0.228519,0.585193,1.000000,0.725174,0.737466,0.763231,0.106494,0.302980,7.770621,18.756787,24.435893,2.929948,0.629524,37.927950,0.065391,0.036052,0.029339,0.796617,0.338816,0.556833,0.662069,-2.724621,0.494317,2.138883,0.479974,37.659403,2.453392,0.442457,0.200998,0.383422,0.784159,0.504089,0.294914,0.620831,0.465033,0.616451,0.483495,2.151213,
341,0.064593,0.086214,0.086928,0.139905,0.185987,0.063995,0.085632,0.087067,0.138641,0.184601,0.071426,0.095239,0.095047,0.153736,0.202274,0.070831,0.093842,0.094025,0.151672,0.199768,0.058458,0.077843,0.078566,0.127650,0.170976,0.059540,0.079178,0.080002,0.129974,0.173645,0.084895,0.114456,0.112116,0.189199,0.241084,0.084869,0.114456,0.111801,0.188919,0.240051,0.238536,0.318384,0.321017,0.516661,0.686835,1.000000,0.908083,0.693813,0.898915,1.000000,0.260804,0.244479,0.446622,-0.551658,0.254417,1.154271,18.774248,3.948710,2.199781,0.470491,15.732312,0.020909,-0.036197,0.057106,2.441164,0.063646,0.105541,0.367437,-5.975329,0.169219,0.762141,-0.009204,6.353441,0.646717,0.141533,0.271465,0.141988,0.362803,0.362413,0.366123,0.264730,0.189337,0.138304,0.191775,5.012682,
342,0.061678,0.083051,0.086964,0.137423,0.191084,0.060638,0.082581,0.084808,0.137268,0.190399,0.072132,0.095255,0.104404,0.153542,0.208459,0.069183,0.092560,0.099396,0.149719,0.204559,0.052594,0.071878,0.073053,0.121873,0.174966,0.054779,0.074738,0.075134,0.125671,0.177765,0.109222,0.138677,0.153463,0.206436,0.263921,0.107819,0.138550,0.152542,0.204071,0.261047,0.227252,0.306001,0.320417,0.506334,0.704045,1.000000,0.883248,0.688110,0.865755,1.000000,0.269945,0.266250,0.476229,-0.519737,0.285062,1.264655,18.775929,4.498094,2.438451,0.517131,17.716113,0.017461,-0.042611,0.060072,3.035978,0.058239,0.144142,0.398214,-5.619716,0.196698,0.807273,-0.037415,5.911260,0.693678,0.143829,0.266115,0.165821,0.381410,0.359900,0.373985,0.277521,0.198734,0.130878,0.201046,4.310262,
343,0.063361,0.085614,0.083355,0.136537,0.180750,0.065430,0.086639,0.084625,0.137390,0.181305,0.071095,0.097231,0.094626,0.153081,0.199098,0.071182,0.095703,0.093719,0.150848,0.197418,0.053204,0.073008,0.070552,0.118819,0.161606,0.055389,0.075760,0.072083,0.121674,0.163712,0.082138,0.113434,0.112050,0.182866,0.238581,0.081345,0.113434,0.111633,0.182495,0.236465,0.240159,0.324506,0.315945,0.517522,0.685105,1.000000,0.923479,0.682929,0.901813,1.000000,0.276482,0.254999,0.443251,-0.552487,0.238355,1.196087,18.772728,4.274664,2.083584,0.456901,16.281626,0.024512,-0.028824,0.053336,1.879516,0.076863,0.100204,0.360353,-6.029034,0.170083,0.782534,0.026777,6.311735,0.666500,0.143772,0.272753,0.141609,0.371794,0.368470,0.358777,0.266334,0.189763,0.162158,0.190794,5.149508,
344,0.066152,0.086761,0.089588,0.138944,0.187061,0.067200,0.087769,0.089752,0.141022,0.188751,0.073051,0.095334,0.099764,0.150745,0.200502,0.072083,0.094086,0.099335,0.148987,0.197754,0.058264,0.076958,0.079244,0.124343,0.171793,0.060059,0.078278,0.080704,0.127075,0.173065,0.089951,0.117401,0.118505,0.182556,0.240153,0.089203,0.115356,0.118118,0.179718,0.233627,0.242809,0.318451,0.328828,0.509988,0.686598,1.000000,0.900200,0.707609,0.885933,1.000000,0.249621,0.234482,0.443245,-0.556448,0.259933,1.111453,18.775541,3.696545,2.245356,0.496186,15.993704,0.017781,-0.041489,0.059271,2.952353,0.054224,0.102946,0.368097,-6.212421,0.175528,0.742369,-0.030872,5.579324,0.627090,0.135951,0.272674,0.148945,0.354258,0.357951,0.369375,0.259141,0.185557,0.119804,0.188128,4.778088,
345,0.051601,0.080189,0.077848,0.145101,0.228464,0.052490,0.080719,0.083313,0.146240,0.225586,0.066320,0.093324,0.096434,0.160680,0.256945,0.065353,0.092163,0.097031,0.159515,0.246887,0.035733,0.066662,0.054080,0.127862,0.204828,0.036316,0.067764,0.054321,0.131073,0.208557,0.087631,0.113261,0.111526,0.192073,0.358307,0.087646,0.113251,0.109879,0.190582,0.353607,0.173548,0.269700,0.261826,0.488019,0.768393,1.000000,0.836903,0.555929,0.787531,1.000000,0.379997,0.397943,0.571815,-0.347781,0.340066,2.393322,18.770551,9.583464,2.726638,0.548892,21.229325,0.030929,-0.026457,0.057386,-1.087006,0.124801,0.272929,0.479568,-3.997375,0.273444,1.124731,0.061305,8.344286,1.067917,0.220539,0.240659,0.221989,0.493968,0.392912,0.366429,0.374229,0.272135,0.258968,0.279480,3.465301,
