treeID,ARVI,ARVI2,BNDVI,BWDRVI,CI,CIG,CIVE,CRI1,CVI,DATT1,DATT6,ExG,EXGR,ExR,EVI,GLI,GBNDVI,GNDVI1,IF,LCI,LogR,MGRVI,mSR,MSR1,MTVI1,NBlue,NDRE,NDVI,NGreen,NRed,OSAVI,RDVI1,RGBVI,SAVI,TCI
254,0.744498,0.752325,0.776256,0.122971,0.286498,8.261393,18.765368,31.259529,3.264831,0.640796,54.756008,0.046634,0.025543,0.021092,0.612719,0.323728,0.580758,0.685565,-2.867316,0.511144,2.201236,0.465728,35.202545,2.554068,0.353303,0.208296,0.397803,0.796859,0.495410,0.296295,0.579975,0.419631,0.593557,0.424290,2.062521
255,0.460698,0.443632,0.549452,-0.401218,0.213588,2.391842,18.766256,10.098677,2.087074,0.453713,23.226775,0.041596,0.007262,0.034333,0.733220,0.175270,0.232940,0.443506,-4.402086,0.243238,1.199452,0.233497,14.724397,1.124733,0.201351,0.255979,0.188691,0.533019,0.416475,0.327546,0.362597,0.255577,0.345802,0.251416,4.186511
256,0.400889,0.352837,0.464505,-0.517677,0.144685,1.728976,18.765293,5.950192,1.757929,0.430483,17.308218,0.041886,0.004455,0.037431,-0.861038,0.144904,0.123045,0.366953,-5.878954,0.197240,0.989374,0.212038,13.071061,0.885336,0.186314,0.275729,0.156645,0.455416,0.401229,0.323042,0.318119,0.225136,0.286141,0.223990,5.083158
257,0.225168,0.287420,0.578812,-0.373715,0.476153,1.362872,18.781423,8.719653,3.696748,0.529982,21.645538,0.007332,-0.068064,0.075396,0.871916,0.030676,0.276815,0.485567,-2.135093,0.209459,0.850002,-0.203070,4.231528,0.736890,0.132090,0.221342,0.176147,0.399504,0.347692,0.430966,0.291805,0.209288,0.118197,0.212040,3.676849
258,0.727337,0.737164,0.757852,0.099451,0.295328,7.825389,18.759460,27.835533,2.764719,0.609920,39.382265,0.059693,0.035588,0.024105,0.673558,0.348842,0.547678,0.654098,-2.765128,0.478485,2.140794,0.501190,33.555928,2.459479,0.388370,0.200647,0.366677,0.783900,0.510033,0.289320,0.596169,0.435099,0.626540,0.447296,2.237560
259,0.680119,0.703254,0.747783,0.072470,0.358955,6.567771,18.759755,26.406395,2.897670,0.612217,37.002922,0.058877,0.028642,0.030235,0.694595,0.322219,0.530129,0.639928,-2.567616,0.462836,1.992683,0.429064,22.005198,2.213804,0.378034,0.195725,0.358269,0.754918,0.494725,0.309550,0.575792,0.422133,0.596996,0.434123,2.272928
260,0.320158,0.335720,0.536847,-0.439298,0.328311,1.610861,18.776067,8.779219,2.769964,0.523240,27.899420,0.019467,-0.026639,0.046106,0.968713,0.079547,0.221032,0.449257,-4.162371,0.229749,0.950439,-0.020461,6.546325,0.841585,0.139878,0.251710,0.190056,0.440786,0.370046,0.378244,0.290803,0.205363,0.178550,0.199656,3.792476
261,0.693253,0.709506,0.747135,0.066125,0.321229,6.873495,18.760671,27.385240,2.892439,0.610189,41.988993,0.056894,0.028637,0.028257,0.665495,0.322461,0.529788,0.641854,-2.752967,0.464476,2.023352,0.442072,29.548741,2.267957,0.363358,0.201005,0.358713,0.760261,0.495277,0.303718,0.565632,0.413173,0.594008,0.421295,2.277629
262,0.601703,0.644958,0.726654,0.033823,0.439030,5.009612,18.756051,22.299630,2.988506,0.542951,25.186049,0.066708,0.021307,0.045401,0.824935,0.292340,0.493369,0.607696,-2.256665,0.382903,1.770551,0.329590,13.669113,1.871579,0.396728,0.184850,0.289682,0.705093,0.478563,0.336587,0.562254,0.420607,0.565578,0.438673,2.678133
263,0.687592,0.706878,0.749930,0.065306,0.337490,6.639922,18.760076,24.580431,2.992433,0.607673,37.421029,0.058018,0.027514,0.030504,0.718842,0.312531,0.534498,0.646455,-2.692370,0.461676,2.005088,0.422481,25.706170,2.231690,0.384084,0.201497,0.356410,0.758015,0.489107,0.309396,0.582495,0.427645,0.583419,0.441053,2.277659
264,0.477751,0.454032,0.555007,-0.363540,0.199285,2.983311,18.771323,17.371325,2.222191,0.492722,37.087730,0.030593,0.001222,0.029371,-0.548836,0.176500,0.250861,0.459023,-4.981371,0.274773,1.268212,0.238867,11.789187,1.245521,0.161869,0.257393,0.215467,0.541907,0.417859,0.324749,0.330599,0.231256,0.344185,0.216668,4.044530
265,0.172153,0.209593,0.500323,-0.485009,0.413833,1.002814,18.779693,4.987705,2.950251,0.531928,15.306408,0.008625,-0.079940,0.088564,5.246840,0.022912,0.172597,0.413243,-3.529148,0.176775,0.692911,-0.183888,3.608486,0.577751,0.128744,0.241016,0.153033,0.332986,0.343688,0.415296,0.258986,0.190360,0.084880,0.197278,4.277003
266,0.621940,0.659474,0.731050,0.041801,0.414954,5.394496,18.760592,26.816271,2.908189,0.580029,33.123254,0.056973,0.019908,0.037064,0.675755,0.302082,0.500873,0.614015,-2.343118,0.416551,1.826017,0.361548,15.903178,1.956840,0.341610,0.187695,0.320199,0.717499,0.483583,0.328721,0.538805,0.392328,0.578995,0.401260,2.482605
267,0.700269,0.712729,0.732583,0.050479,0.303287,6.790161,18.755195,27.239198,2.381740,0.581082,36.097667,0.069235,0.042698,0.026536,0.667035,0.361067,0.502303,0.613110,-2.730534,0.443740,2.027077,0.518884,26.040406,2.265255,0.372948,0.196542,0.336778,0.763016,0.517015,0.286443,0.568534,0.414044,0.643699,0.422435,2.458205
268,0.719590,0.739460,0.771193,0.146555,0.351172,7.849743,18.760825,31.996594,3.064661,0.616913,43.598954,0.056860,0.030274,0.026586,0.669370,0.344657,0.569960,0.668656,-2.539628,0.485086,2.148573,0.467401,28.597337,2.469553,0.386280,0.191071,0.372988,0.785863,0.507789,0.301140,0.593169,0.434828,0.626869,0.445428,2.179777
269,0.414556,0.391633,0.519609,-0.452566,0.206306,2.012723,18.771331,8.437852,2.171191,0.507631,25.457846,0.030133,-0.003252,0.033385,1.829020,0.135109,0.197201,0.426605,-5.228427,0.248522,1.079354,0.158384,13.921182,0.988002,0.162000,0.265806,0.200628,0.488575,0.396647,0.337548,0.319687,0.223028,0.271576,0.215437,3.975824
270,0.726438,0.741978,0.770196,0.130888,0.326543,7.911050,18.760271,28.550851,3.044000,0.636605,42.988109,0.057885,0.031314,0.026571,0.706493,0.339547,0.568814,0.670283,-2.647278,0.502476,2.156803,0.474183,30.817333,2.482005,0.402389,0.197394,0.391208,0.788015,0.504213,0.298393,0.607257,0.446392,0.620496,0.460829,2.111580
271,0.707219,0.714249,0.735940,0.041493,0.282228,6.962951,18.756214,23.817942,2.529692,0.611391,34.731816,0.066619,0.040254,0.026365,0.718139,0.342494,0.510834,0.626464,-2.900844,0.467750,2.040650,0.498800,18.717567,2.292697,0.398350,0.204839,0.360861,0.764315,0.506399,0.288762,0.588303,0.432364,0.616554,0.446095,2.302450
272,0.350281,0.308495,0.446068,-0.544283,0.171168,1.446607,18.764094,4.233517,1.793989,0.422573,13.641492,0.043267,-0.004915,0.048182,5.025576,0.121956,0.099473,0.351815,-5.933107,0.175867,0.890937,0.153379,10.924846,0.776807,0.197677,0.276099,0.141809,0.417517,0.389967,0.333933,0.312009,0.225113,0.244484,0.230105,5.343048
273,0.731214,0.743956,0.762440,0.125247,0.321001,7.881203,18.758218,29.745217,2.734284,0.604709,39.297159,0.062601,0.038137,0.024465,0.682206,0.361109,0.554820,0.656385,-2.667522,0.477954,2.160461,0.516898,29.121541,2.483479,0.401090,0.194607,0.364518,0.789706,0.516600,0.288793,0.602681,0.442352,0.646348,0.455029,2.247132
274,0.359405,0.332037,0.471482,-0.511910,0.205092,1.564772,18.760109,4.547232,1.839364,0.429818,12.742565,0.052058,-0.003325,0.055384,3.031549,0.136516,0.128562,0.368226,-5.133383,0.188075,0.939602,0.164499,9.155160,0.827286,0.230680,0.266879,0.150620,0.437638,0.396982,0.336140,0.339365,0.249168,0.274139,0.257950,5.029838
275,0.695858,0.717474,0.765319,0.108897,0.361260,7.206030,18.762399,26.700772,3.372906,0.619540,40.661953,0.052967,0.023189,0.029778,0.716318,0.304360,0.562566,0.670098,-2.638552,0.476041,2.061339,0.394213,24.955486,2.332389,0.396787,0.198907,0.368729,0.767072,0.485207,0.315886,0.592465,0.438737,0.569289,0.452702,2.183262
276,0.672709,0.695380,0.724155,0.049500,0.352927,6.227335,18.749827,24.706191,2.225984,0.545980,26.200523,0.081047,0.047705,0.033342,0.764723,0.369951,0.486138,0.594258,-2.495170,0.409377,1.954969,0.515593,20.988015,2.149284,0.413625,0.186409,0.306097,0.748188,0.521616,0.291975,0.585908,0.433207,0.662455,0.449652,2.671764
277,0.291099,0.273190,0.455007,-0.535822,0.244400,1.282479,18.770107,4.740104,2.056256,0.492128,16.271843,0.030407,-0.023531,0.053937,1.976006,0.091859,0.112618,0.364746,-5.524749,0.189779,0.819550,0.053100,6.760653,0.704342,0.160548,0.268228,0.158652,0.387342,0.375612,0.356160,0.281870,0.202005,0.191988,0.204377,4.684331
278,0.338789,0.318069,0.477582,-0.512410,0.226174,1.496708,18.766120,4.318997,2.061737,0.457975,13.975350,0.038679,-0.018224,0.056902,-0.063090,0.107429,0.140712,0.386371,-5.380787,0.194524,0.910966,0.094670,8.163530,0.797802,0.207489,0.268809,0.158113,0.425700,0.382959,0.348233,0.327139,0.238908,0.220442,0.246639,4.670143
279,0.635314,0.666588,0.732042,0.034213,0.391679,5.541695,18.760027,25.022283,2.954231,0.577847,33.684986,0.058077,0.022181,0.035896,0.703338,0.296352,0.504078,0.620437,-2.537973,0.419169,1.849867,0.365728,18.292480,1.991541,0.358111,0.194333,0.321735,0.723579,0.480264,0.325403,0.549797,0.402928,0.566676,0.413794,2.481360
280,0.645631,0.668795,0.729411,0.011095,0.363035,5.658370,18.760792,21.785164,3.025047,0.547085,30.179648,0.056119,0.023090,0.033029,0.718991,0.284538,0.502394,0.625370,-2.724567,0.398492,1.862882,0.361517,16.960057,2.014314,0.373719,0.203892,0.300317,0.725466,0.473972,0.322136,0.560362,0.413154,0.540577,0.426641,2.619016
281,0.369170,0.334377,0.468586,-0.519654,0.184015,1.576900,18.763097,4.539288,1.871174,0.432039,13.815804,0.045571,-0.004223,0.049794,1.496899,0.128245,0.127408,0.372601,-5.577880,0.189826,0.944488,0.159144,9.781038,0.832403,0.215687,0.272442,0.152022,0.439638,0.392978,0.334580,0.333021,0.241913,0.257254,0.248462,4.965162
282,0.621116,0.638009,0.700498,-0.078548,0.324507,4.828654,18.759683,17.858616,2.715084,0.586838,29.674065,0.058089,0.023826,0.034263,0.744189,0.269793,0.454448,0.592492,-2.982678,0.410787,1.744375,0.355861,16.607279,1.831482,0.350413,0.215017,0.318988,0.699153,0.465805,0.319178,0.534654,0.391102,0.513571,0.402793,2.519641
283,0.257302,0.281649,0.518364,-0.463671,0.362449,1.327624,18.777693,6.763665,2.759241,0.525457,20.837879,0.015066,-0.044402,0.059469,0.860999,0.058404,0.195678,0.430105,-3.967889,0.206648,0.837319,-0.083163,5.080626,0.723010,0.131815,0.247959,0.173881,0.394572,0.359975,0.392066,0.278052,0.197014,0.143425,0.196731,3.973525
284,0.727812,0.745583,0.764070,0.146189,0.348347,7.810352,18.756496,30.708050,2.655887,0.610976,37.218266,0.066573,0.040728,0.025844,0.693249,0.375089,0.556099,0.652696,-2.518046,0.483654,2.160964,0.528473,26.181444,2.478519,0.411430,0.186551,0.370187,0.791097,0.524479,0.288969,0.610331,0.448658,0.668495,0.463364,2.229283
285,0.682330,0.691840,0.726944,0.011734,0.302318,6.257731,18.758785,22.704716,2.682687,0.592827,32.899151,0.060636,0.032738,0.027898,0.714610,0.315303,0.498019,0.620460,-2.954667,0.442882,1.949587,0.445268,29.024568,2.147087,0.377216,0.207938,0.340153,0.745163,0.490983,0.301079,0.571065,0.417850,0.580390,0.430717,2.409682
286,0.719388,0.737591,0.781396,0.132356,0.344220,7.678661,18.765392,27.230556,3.750927,0.674482,50.688655,0.046323,0.019416,0.026907,0.693491,0.293142,0.590339,0.694694,-2.704137,0.529348,2.134523,0.384111,27.479169,2.441902,0.388006,0.204543,0.421965,0.784266,0.478569,0.316888,0.602001,0.442034,0.554209,0.455704,1.946150
287,0.682420,0.710378,0.759684,0.104793,0.386748,6.640490,18.761024,27.662219,3.138496,0.618832,38.341420,0.056130,0.025249,0.030881,0.693800,0.317154,0.550191,0.654837,-2.445953,0.471480,2.013329,0.407664,19.604519,2.239753,0.380277,0.191590,0.365810,0.761007,0.491661,0.316749,0.584653,0.428111,0.594767,0.441693,2.211418
288,0.623984,0.665112,0.743460,0.065555,0.429691,5.572305,18.759881,24.646820,3.200827,0.604502,33.042746,0.058393,0.017479,0.040914,0.760029,0.289157,0.522148,0.632469,-2.298029,0.437332,1.849145,0.328095,15.709652,1.993793,0.377291,0.187166,0.340503,0.722318,0.476745,0.336089,0.564097,0.416982,0.560248,0.432358,2.340376
289,0.786138,0.780455,0.785616,0.148102,0.220210,9.840774,18.763030,28.252383,3.205897,0.689003,57.110210,0.051830,0.034711,0.017118,0.664944,0.341965,0.598608,0.702157,-3.207236,0.566016,2.349261,0.524299,70.858219,2.823550,0.411917,0.215638,0.451184,0.820901,0.506307,0.278055,0.623542,0.459022,0.609200,0.470904,1.881471
290,0.348510,0.316619,0.467570,-0.518632,0.197899,1.572083,18.768366,4.988021,2.055328,0.530967,18.552182,0.033935,-0.017317,0.051252,1.259208,0.104082,0.132387,0.382842,-6.435568,0.227088,0.917170,0.103211,11.493143,0.813027,0.183129,0.274883,0.189166,0.424461,0.381460,0.343658,0.307889,0.222166,0.211883,0.224431,4.191874
291,0.323579,0.346866,0.547143,-0.419416,0.349674,1.656790,18.775492,9.405662,2.696261,0.542693,26.384240,0.021156,-0.024650,0.045806,0.542794,0.094217,0.232198,0.451649,-3.744205,0.244500,0.972319,-0.003429,5.868181,0.863179,0.142328,0.245084,0.203066,0.450313,0.376731,0.378185,0.300180,0.210326,0.209368,0.205023,3.587772
292,0.683841,0.697402,0.747522,0.029217,0.313868,6.391735,18.764005,21.441572,3.346247,0.651896,41.097954,0.048921,0.019733,0.029188,0.714449,0.273621,0.533853,0.656073,-2.962403,0.489381,1.969484,0.363516,24.967849,2.177070,0.372825,0.214508,0.388284,0.749916,0.468127,0.317365,0.575577,0.422228,0.520110,0.435304,2.105265
293,0.657908,0.681602,0.746720,0.037094,0.360797,5.926896,18.766292,24.707432,3.475951,0.647884,45.267989,0.044113,0.013744,0.030369,0.638473,0.263837,0.532049,0.652476,-2.783382,0.477956,1.906670,0.320567,20.770170,2.078203,0.332589,0.207155,0.380007,0.736412,0.462839,0.330006,0.544781,0.395274,0.511966,0.402207,2.133794
294,0.725661,0.740096,0.765634,0.129562,0.317136,8.104588,18.759589,30.691822,2.891427,0.617817,43.590015,0.059485,0.032851,0.026634,0.694803,0.350510,0.560816,0.662445,-2.672112,0.486752,2.162300,0.491308,45.333995,2.502637,0.392819,0.195490,0.374696,0.786407,0.511096,0.293414,0.596582,0.437869,0.632039,0.449398,2.195521
295,0.827157,0.820449,0.810983,0.252881,0.208212,12.628758,18.766310,42.852117,3.173020,0.685701,73.023651,0.045096,0.032707,0.012389,0.574353,0.393241,0.641838,0.727900,-2.938162,0.587075,2.580779,0.607903,99.269736,3.266298,0.373404,0.203858,0.463389,0.855084,0.535363,0.260779,0.620521,0.447195,0.681466,0.451886,1.841933
296,0.751441,0.756651,0.781282,0.130852,0.274525,8.640230,18.765142,28.185281,3.477293,0.676546,54.646487,0.046965,0.024907,0.022057,0.669446,0.314515,0.590860,0.696378,-2.968700,0.542099,2.231289,0.451876,45.120420,2.613512,0.387837,0.211741,0.430850,0.800556,0.490711,0.297548,0.604183,0.442888,0.577594,0.453551,1.933572
297,0.378881,0.339831,0.471482,-0.518509,0.172110,1.624147,18.764205,4.212440,1.959760,0.476081,14.672698,0.042689,-0.007264,0.049953,2.382214,0.118356,0.134767,0.383547,-6.059771,0.212235,0.958089,0.145859,11.418736,0.848713,0.220198,0.276698,0.172348,0.444300,0.388212,0.335090,0.338783,0.246989,0.237876,0.254236,4.499157
298,0.665541,0.692022,0.728090,0.062872,0.369775,6.191025,18.754659,29.354334,2.366406,0.549057,33.011379,0.070572,0.039080,0.031491,0.661488,0.361426,0.493090,0.600153,-2.481987,0.409671,1.944918,0.489447,15.067779,2.136475,0.363959,0.184351,0.307503,0.745318,0.517273,0.298376,0.554722,0.404438,0.651242,0.412510,2.653412
299,0.243786,0.214905,0.411097,-0.581231,0.229048,1.045790,18.772258,3.685941,1.977006,0.507871,15.164401,0.024380,-0.035004,0.059384,-0.677814,0.069222,0.062077,0.330419,-6.737602,0.171579,0.705894,0.016734,5.955232,0.593297,0.136536,0.276224,0.146924,0.337525,0.364956,0.358820,0.245980,0.176693,0.146189,0.178867,5.095969
300,0.726461,0.734381,0.765320,0.094616,0.279896,8.003696,18.762612,26.269536,3.239509,0.651337,49.082442,0.052451,0.026545,0.025906,0.709203,0.313044,0.563274,0.674076,-2.964482,0.509777,2.143547,0.440630,56.741399,2.476311,0.393477,0.209981,0.400873,0.781522,0.490475,0.299544,0.591928,0.437800,0.573819,0.448794,2.060983
301,0.294691,0.278245,0.460206,-0.532238,0.246760,1.301716,18.772665,5.200566,2.091361,0.485387,18.178773,0.025575,-0.022645,0.048221,0.907814,0.089668,0.119470,0.371450,-5.486991,0.190513,0.829229,0.047767,6.513469,0.713586,0.142247,0.268503,0.158662,0.391662,0.374488,0.357009,0.272913,0.192541,0.187781,0.191325,4.659336
302,0.686538,0.683205,0.721642,-0.043334,0.234289,6.258212,18.765661,21.554200,2.961155,0.621647,43.095210,0.045056,0.021699,0.023357,0.639016,0.270644,0.493726,0.631289,-3.524030,0.459547,1.929922,0.394813,25.136992,2.128235,0.322101,0.229448,0.359262,0.737782,0.466760,0.303792,0.535777,0.385585,0.506597,0.389700,2.277027
303,0.213683,0.199808,0.423336,-0.572987,0.271638,0.983669,18.776723,4.092225,2.145400,0.488686,16.629833,0.015592,-0.042947,0.058539,-2.599454,0.052406,0.076749,0.343851,-5.985491,0.157370,0.676372,-0.041273,5.013366,0.564457,0.109556,0.270339,0.134596,0.324623,0.357157,0.372504,0.227728,0.161324,0.117616,0.160801,5.233294
304,0.603511,0.608976,0.667592,-0.141167,0.281250,4.502410,18.759876,18.058254,2.382848,0.549297,28.271751,0.057427,0.025176,0.032251,0.729665,0.270754,0.404004,0.555039,-3.371380,0.371437,1.664423,0.376116,20.616444,1.730074,0.312812,0.221999,0.284743,0.674338,0.466830,0.311171,0.497342,0.359272,0.509569,0.365167,2.834524
305,0.301940,0.284528,0.467079,-0.528631,0.243250,1.328836,18.773830,5.041298,2.223055,0.501024,19.335351,0.022722,-0.025802,0.048524,1.612628,0.077815,0.131163,0.386177,-5.906338,0.198784,0.841697,0.025670,6.971183,0.726030,0.145631,0.271324,0.166086,0.397033,0.368959,0.359717,0.277532,0.196967,0.164725,0.196095,4.411905
306,0.277264,0.295152,0.520309,-0.463355,0.342772,1.383323,18.778291,6.757727,2.850525,0.531129,22.889110,0.013856,-0.039566,0.053422,0.555257,0.054196,0.201338,0.438771,-4.503870,0.215601,0.863784,-0.079704,5.449330,0.749046,0.131478,0.253123,0.181203,0.406113,0.358045,0.388831,0.280529,0.197960,0.132499,0.196003,3.867417
307,0.706845,0.715052,0.753620,0.042990,0.287116,6.902184,18.763008,21.463825,3.250886,0.643859,41.231567,0.051214,0.024201,0.027014,0.724102,0.287085,0.543732,0.663467,-3.049272,0.492739,2.038710,0.401341,31.512832,2.285664,0.388813,0.216742,0.387267,0.765002,0.475396,0.307863,0.589386,0.433961,0.537686,0.447771,2.104781
308,0.253431,0.226746,0.422560,-0.575468,0.230780,1.073857,18.772386,3.192726,2.053061,0.483283,13.765873,0.023748,-0.038448,0.062196,23.459737,0.063873,0.076504,0.345620,-6.657979,0.167578,0.726528,0.005107,5.986330,0.610795,0.151172,0.276985,0.142053,0.347646,0.362413,0.360602,0.262299,0.190236,0.135855,0.195124,5.060573
309,0.694106,0.714791,0.760436,0.097024,0.351385,7.007585,18.762613,27.580774,3.250423,0.624027,43.585222,0.052560,0.023451,0.029109,0.679438,0.308074,0.553640,0.662234,-2.684503,0.477931,2.044808,0.404499,25.927504,2.300559,0.372839,0.199341,0.371564,0.764779,0.487196,0.313463,0.578008,0.423581,0.575701,0.434116,2.183313
310,0.150954,0.152027,0.419727,-0.578938,0.323504,0.801737,18.780477,3.533535,2.368778,0.534421,15.624507,0.006463,-0.066670,0.073133,-0.626024,0.020445,0.074032,0.345353,-5.631753,0.150394,0.584729,-0.134502,3.637436,0.476776,0.090956,0.264628,0.132700,0.283784,0.342574,0.392799,0.206192,0.147814,0.061019,0.149452,5.068776
311,0.338773,0.287743,0.428305,-0.567254,0.152352,1.337439,18.767799,3.791333,1.819371,0.417690,14.881186,0.035076,-0.009735,0.044812,2.450829,0.102906,0.081293,0.345147,-7.028979,0.166814,0.847426,0.125990,11.993503,0.731076,0.172571,0.283798,0.135466,0.399780,0.380808,0.335394,0.288890,0.206671,0.206987,0.208512,5.534819
312,0.352763,0.333979,0.493918,-0.498278,0.228268,1.588123,18.772866,5.625599,2.246101,0.493239,20.495077,0.025549,-0.017859,0.043408,0.865984,0.096181,0.164775,0.410515,-5.635229,0.216529,0.945219,0.070902,8.787340,0.834630,0.159135,0.270627,0.177095,0.439298,0.377623,0.351750,0.303770,0.214431,0.199005,0.212406,4.166732
313,0.748337,0.758462,0.782938,0.153256,0.298869,8.666875,18.764621,31.944189,3.330967,0.653181,55.377640,0.048406,0.026220,0.022186,0.629656,0.331242,0.592162,0.692323,-2.807508,0.524402,2.236733,0.470404,38.051737,2.620834,0.368970,0.203454,0.410813,0.802104,0.499839,0.296707,0.593487,0.431219,0.605900,0.438655,2.011678
314,0.154087,0.173264,0.457504,-0.542062,0.368133,0.876100,18.780859,3.362333,2.693045,0.555569,13.898133,0.004646,-0.087649,0.092295,1.274917,0.012239,0.120390,0.381301,-4.634346,0.166737,0.624662,-0.176449,3.492927,0.514030,0.115314,0.255402,0.146827,0.301935,0.338919,0.405678,0.236522,0.174846,0.051622,0.181546,4.491493
315,0.661903,0.680292,0.730309,0.009056,0.325108,5.988751,18.761976,24.380298,2.829669,0.591194,37.550384,0.053730,0.023693,0.030037,0.653236,0.300386,0.501725,0.623033,-2.792885,0.435480,1.907738,0.403151,22.658295,2.084595,0.335071,0.205785,0.335204,0.735292,0.482842,0.311373,0.542482,0.392074,0.562410,0.398560,2.410840
316,0.742998,0.744881,0.774231,0.082369,0.259006,7.871761,18.768130,25.969696,3.619771,0.678893,60.768772,0.040222,0.020543,0.019679,0.603970,0.282592,0.579832,0.694761,-3.242598,0.536890,2.162182,0.410394,34.581283,2.484431,0.344716,0.223691,0.428511,0.790496,0.472638,0.303671,0.575446,0.415500,0.528857,0.420149,1.930598
317,0.201497,0.193292,0.427741,-0.570772,0.287961,0.947757,18.777930,3.846602,2.245098,0.521723,16.566721,0.012845,-0.047848,0.060694,0.293930,0.041944,0.083102,0.351288,-5.953949,0.165437,0.662511,-0.071419,4.456886,0.549615,0.107624,0.269048,0.143374,0.319053,0.352322,0.378630,0.227330,0.161242,0.098420,0.161748,4.840750
318,0.228857,0.202094,0.410377,-0.586453,0.237297,0.991437,18.775925,3.456160,2.091219,0.503434,16.218762,0.016616,-0.041082,0.057698,-3.112434,0.050574,0.064003,0.338281,-7.351404,0.163593,0.680622,-0.025326,5.589947,0.568332,0.119263,0.278184,0.140503,0.326576,0.356298,0.365517,0.233025,0.166346,0.110442,0.167022,5.119353
319,0.562909,0.613829,0.721614,0.004028,0.453459,4.584062,18.761144,22.262018,3.150264,0.553991,27.778929,0.055225,0.005535,0.049690,0.800089,0.260579,0.485190,0.604471,-2.143130,0.376766,1.679460,0.258110,13.064177,1.750926,0.344938,0.186627,0.289155,0.678487,0.461337,0.352036,0.526660,0.388664,0.523681,0.402068,2.654800
320,0.677413,0.687644,0.736360,-0.005023,0.292054,6.306314,18.768643,28.699251,3.174529,0.637554,60.746191,0.039320,0.020704,0.018615,0.472181,0.272744,0.515178,0.644036,-3.115063,0.471569,1.941899,0.366005,30.826826,2.143309,0.269680,0.218856,0.371394,0.741576,0.469050,0.312094,0.489984,0.349152,0.505208,0.339816,2.179601
321,0.258179,0.253056,0.466546,-0.532645,0.283184,1.184313,18.777153,4.820673,2.407964,0.510744,20.069516,0.015392,-0.037711,0.053102,1.387120,0.052795,0.131995,0.390483,-5.676559,0.188636,0.778271,-0.047071,5.365065,0.661835,0.125743,0.267947,0.159848,0.370133,0.357298,0.374755,0.256910,0.182290,0.119468,0.180976,4.413981
322,0.243361,0.239474,0.453006,-0.538323,0.289444,1.138063,18.774107,5.328299,2.163805,0.483608,18.100797,0.022211,-0.033672,0.055883,1.447088,0.075017,0.109477,0.361670,-5.016810,0.173370,0.752865,-0.006298,5.230332,0.638126,0.124805,0.262317,0.146188,0.358525,0.367633,0.370050,0.248823,0.176238,0.163741,0.174912,4.939147
323,0.239486,0.246992,0.484245,-0.511495,0.321759,1.190715,18.779871,4.912869,2.772942,0.565356,21.264386,0.008957,-0.053042,0.061999,13.964311,0.031447,0.157841,0.413332,-5.705146,0.206261,0.770181,-0.111367,4.608398,0.657848,0.121529,0.262476,0.177934,0.364950,0.347786,0.389738,0.258431,0.184540,0.083208,0.184747,3.993584
324,0.622506,0.643639,0.710798,-0.047363,0.334004,5.178358,18.762719,21.839824,2.812648,0.576287,35.181220,0.051690,0.017688,0.034003,0.684690,0.273907,0.470733,0.602587,-2.930384,0.407401,1.779506,0.352012,22.661294,1.895244,0.317966,0.210035,0.314171,0.703965,0.468260,0.321706,0.517444,0.374294,0.524148,0.380093,2.552269
325,0.241829,0.249760,0.483541,-0.514246,0.320575,1.173131,18.778595,4.618307,2.656959,0.527421,18.775595,0.011871,-0.049443,0.061315,2.994216,0.039028,0.154467,0.408643,-5.153124,0.193484,0.772100,-0.096238,4.944948,0.656052,0.129197,0.261793,0.164954,0.367316,0.351029,0.387178,0.265196,0.189314,0.097622,0.190936,4.193520
326,0.201715,0.213124,0.468754,-0.530826,0.337937,1.024429,18.780845,4.714056,2.673080,0.523975,19.868375,0.007203,-0.054093,0.061295,0.715658,0.025156,0.135672,0.394649,-5.108654,0.175519,0.700692,-0.133573,4.217568,0.586345,0.102273,0.260227,0.151408,0.336004,0.344750,0.395024,0.234241,0.165802,0.072706,0.164847,4.498175
327,0.737538,0.752393,0.779548,0.161522,0.322626,8.614922,18.757979,26.875849,3.195551,0.635220,39.414347,0.062930,0.034189,0.028741,0.796078,0.343955,0.585439,0.683231,-2.626674,0.506687,2.218866,0.474181,40.102281,2.598852,0.459181,0.195295,0.392924,0.796917,0.507681,0.297024,0.638763,0.480450,0.622749,0.501441,2.087971
328,0.333524,0.342046,0.538223,-0.445239,0.307971,1.651352,18.779020,8.540344,2.996134,0.555201,35.587931,0.013253,-0.025617,0.038870,0.577683,0.060245,0.227936,0.463839,-5.002821,0.249602,0.964491,-0.046390,6.703841,0.857071,0.121309,0.260385,0.209397,0.446194,0.360958,0.378657,0.277424,0.194024,0.137742,0.183431,3.565037
329,0.735846,0.741320,0.771195,0.096196,0.277983,7.915941,18.765603,26.269887,3.476724,0.667548,51.978736,0.045790,0.022966,0.022824,0.661274,0.299503,0.574115,0.685558,-3.009333,0.526326,2.156036,0.425896,47.916703,2.481907,0.373841,0.214880,0.417579,0.787453,0.482186,0.302933,0.591601,0.431869,0.556978,0.441771,1.986991
330,0.745278,0.760599,0.784896,0.178907,0.331861,8.771232,18.760176,30.710006,3.207131,0.627694,44.998040,0.058267,0.032337,0.025931,0.723259,0.349505,0.594337,0.689043,-2.618489,0.505280,2.247020,0.487493,35.154701,2.639062,0.425005,0.194047,0.389420,0.803931,0.510189,0.295763,0.624574,0.463138,0.632754,0.478893,2.098815
